12.51995777,-0.298978628,1
2.684651682,-4.069882224,1
-6.485633359,-8.588355969,1
11.73198445,-3.555156581,1
10.8878444,-5.974949343,1
-7.944845777,4.734878485,1
12.05412768,-3.289012557,1
1.239090035,1.197506505,1
2.092471936,-11.12532348,1
11.86786185,-3.01352316,1
-6.769028813,-8.067039143,1
4.370272694,-10.8385274,1
0.283406298,8.032766872,1
4.756569537,-10.33397344,1
-2.566037963,-10.77460392,1
-4.527909405,7.371231191,1
12.98079664,-1.210666602,1
-8.945434958,2.190291017,1
-2.596862071,-3.233426235,1
3.874368279,-4.262413204,1
12.7060964,-2.698554239,1
-3.099976636,-3.141296769,1
-8.225466343,-4.779331653,1
-1.602440112,-10.87153484,1
0.559464402,0.444315188,1
-8.519704591,-4.767734225,1
-0.915433926,1.440949506,1
4.665420292,5.476925293,1
6.064948062,0.253672994,1
-8.663600648,3.69599509,1
-7.255431586,5.470712149,1
6.361070622,0.074355583,1
-6.043907352,-9.129415538,1
-2.274173325,1.525791808,1
1.095912024,-11.22849534,1
11.18427487,-5.83444671,1
2.376052303,-10.94160616,1
0.004637507,-11.35538419,1
9.070071887,-7.620031607,1
1.786349695,7.545096053,1
-5.748857583,6.269032764,1
-1.664924487,7.671804228,1
-1.059823338,8.137990191,1
8.517827503,-8.451233987,1
-2.597788348,7.967146256,1
-2.122270455,8.114764244,1
-2.348121637,-10.79786987,1
-8.698648183,-4.310350995,1
3.878052996,-3.949554463,1
-9.017376613,-4.02852374,1
5.468499751,5.32405669,1
1.90850957,7.890098709,1
10.90199864,-5.533596743,1
9.011658,-7.149658774,1
-9.377054901,-1.722053789,1
-0.047850399,-4.168500226,1
-1.952642142,-11.12049803,1
6.102010348,1.123391891,1
6.501048313,0.464967366,1
5.951601692,0.682817226,1
0.724059474,1.126484566,1
1.741437198,7.424952685,1
-0.4253011,-10.70748426,1
4.785205155,5.351334707,1
-8.193265755,3.62520234,1
-0.361020344,-4.525622679,1
5.25752914,5.783588486,1
-6.124328353,6.095325596,1
1.676498396,7.11930014,1
6.818469292,-9.063923519,1
1.188450649,-10.54271833,1
5.125444973,-10.73320256,1
-8.460119413,3.914705043,1
-3.247071512,-1.021518032,1
7.854097811,-8.767640084,1
-8.446010088,-5.567278737,1
-1.728317995,0.930838408,1
8.534506901,-7.753071484,1
-4.25866738,6.951297674,1
10.67102061,-5.933754645,1
-1.645496353,-10.62687373,1
-9.881966796,-1.935819993,1
-8.553354392,-5.121096261,1
-2.833775923,7.466212787,1
-9.02951981,0.833882308,1
7.694776096,-8.777322202,1
5.627124955,-2.894226958,1
7.961490549,-8.393160247,1
-8.714434509,2.808965701,1
3.873862018,-3.472937786,1
-9.440950821,0.552484641,1
2.133495886,7.0421236,1
-8.509135681,-5.451071495,1
3.351436452,-10.3045266,1
-8.629234313,3.483798405,1
2.595395044,7.431847723,1
-5.190524886,-9.177577573,1
6.39966428,-1.785457009,1
-7.163154216,4.576396595,1
-8.884880879,1.893181693,1
1.674471716,7.650686935,1
-9.346511123,-0.723710631,1
8.281252842,-8.181570575,1
-8.270722624,-5.66064206,1
2.41928649,7.457502227,1
-8.110331826,-6.971068767,1
-8.773494355,-3.986824176,1
10.44543892,-5.703977614,1
6.720988499,0.678460126,1
-2.367457398,1.405805333,1
-4.12320879,7.026672855,1
-7.933667351,-6.448963727,1
7.198495789,-9.290943546,1
-8.643042532,-5.744467744,1
5.651228969,-1.094958229,1
12.59462486,-3.68161811,1
6.516649439,2.841685566,1
-1.663148646,-4.115889045,1
11.87769943,-2.314795491,1
-0.501073549,-4.40024467,1
-0.819798903,-11.31560583,1
7.877182697,-9.164208981,1
4.811117628,-2.774670311,1
6.164739019,-0.094192546,1
4.752143361,4.753260847,1
-9.098424714,-0.82192966,1
-4.674566864,-9.201890161,1
7.207859912,0.714948907,1
8.843468161,-8.507185606,1
1.455301228,-4.495661366,1
8.700247602,-8.23037487,1
-1.332044363,-3.662000871,1
-7.209520579,-7.489564554,1
1.410543082,7.746132366,1
-9.38113654,-1.208034261,1
4.908259725,-3.105452821,1
5.309444078,4.721726055,1
12.23965732,-2.587284924,1
-0.75985716,-4.591520882,1
6.45607934,-0.502084898,1
5.091782304,-3.662821723,1
0.952901481,-10.82178349,1
12.63238919,-2.212999521,1
12.82530037,-3.171511783,1
-1.805204888,-3.255272908,1
-1.047405693,-11.21745543,1
11.92948913,-2.956067856,1
-2.332452662,1.06587492,1
-0.897810189,1.68090698,1
2.73602867,7.271141896,1
0.923148749,-5.080259917,1
-3.477327626,-1.557741017,1
1.307530178,-5.062029075,1
-3.333337648,-0.090021769,1
-3.208274027,-9.985139774,1
-8.464713423,-3.635196365,1
-3.950754747,-9.516287287,1
0.138449718,1.624162748,1
-9.003083405,2.217913127,1
0.363010899,-4.99022425,1
-8.099986721,-6.246113635,1
-7.870527163,-5.682817933,1
-5.581941531,6.32519552,1
1.755456755,-11.33817464,1
13.00886549,-1.364350721,1
-9.092428266,-1.97596214,1
3.533273831,-3.855231127,1
12.5377999,-1.721362764,1
0.274498284,7.881157751,1
11.79172759,-4.541637519,1
-3.078742788,7.438040692,1
2.137213118,-4.284501036,1
-9.258457851,-3.455726281,1
9.392760695,-7.567574111,1
1.910864431,-11.89480902,1
-2.133492342,-10.91202149,1
-0.173872759,8.2905291,1
-7.808036764,-7.048863488,1
11.61945977,-4.337019662,1
1.657689768,-4.603100993,1
-3.277583765,-1.427419838,1
-4.401835627,-9.625786414,1
1.282178406,-11.42797181,1
-9.006892732,-5.418480641,1
6.380189536,0.498080669,1
-2.865434859,7.93479736,1
-8.723602164,2.832606302,1
-8.478068683,1.561067872,1
-9.517604754,-1.173233899,1
-0.062884576,7.672761842,1
2.315675269,7.184976466,1
4.526786606,-3.431091071,1
-3.151518683,-2.193612604,1
-1.189236148,1.756135651,1
4.884621661,-3.707738746,1
12.08057321,-2.306804373,1
-8.903701213,-3.896442239,1
12.32302366,-3.331963863,1
-2.50771211,-3.412145747,1
-0.930002673,8.246142836,1
-3.415612091,-0.272685677,1
-7.849421511,3.614113926,1
6.505562218,-9.713913794,1
1.989837922,-10.76297005,1
6.588937682,1.734143724,1
-7.334461286,-6.545674963,1
-6.733924926,-8.078335675,1
0.147743627,7.659981113,1
3.17235205,-4.389577891,1
12.24528657,-3.563260056,1
11.22247185,-4.604776766,1
1.554186284,-11.27715704,1
-6.515848486,-8.166897179,1
1.942036592,-5.486210866,1
-8.730256878,-3.541646795,1
-2.984825373,-3.802729072,1
0.438049282,-11.34806322,1
-9.649094624,-2.758612913,1
-5.781664412,6.616164409,1
6.51389959,2.064359653,1
12.09749098,-3.750004555,1
-2.132403371,-2.618631656,1
-1.323682133,-4.364940437,1
12.61544212,-2.055975709,1
6.172362171,3.827090569,1
-7.615627405,5.319181644,1
-0.262251671,-4.308501128,1
-7.974849875,-5.705980222,1
2.766455668,-4.742802408,1
-7.455255286,-6.646339153,1
0.565737535,1.03564018,1
-0.720682333,-4.22631354,1
-1.49460822,-10.96632501,1
-1.35162647,7.43601315,1
-3.559899125,-0.400670462,1
6.22453738,-0.751831708,1
10.19300984,-6.228655839,1
-6.238530005,6.557413271,1
-2.950168941,1.402094215,1
-9.941948713,-2.185104715,1
-9.145565158,-3.168534062,1
5.713914648,4.18207975,1
-1.90284018,1.612586824,1
5.069633839,-9.533619,1
5.935239135,-2.415278184,1
5.308841401,-2.595161564,1
2.416731789,-4.47926999,1
-7.241949383,5.358110614,1
-7.306468946,5.258924166,1
-1.766648648,1.833992117,1
-4.526477643,-5.526131248,0
6.896722775,-5.465558768,0
9.195809075,0.787119425,0
4.29387184,9.161008603,0
4.623841288,-7.436055306,0
-2.05398486,-7.417882618,0
1.497723179,-8.293448598,0
-10.94570184,5.436601182,0
-4.41886746,-5.906270229,0
-6.23295353,-3.6649201,0
2.673460013,2.53345937,0
-9.502559081,7.975118811,0
1.826982675,-1.369584666,0
-4.644366905,4.092166839,0
-8.935077332,7.390483274,0
-3.159359604,11.03425487,0
9.26564845,2.5854649,0
9.412972234,0.125364364,0
-3.231353678,4.104572356,0
3.529482248,10.45260828,0
8.849340793,-1.955730148,0
5.122596481,9.078821735,0
2.105893225,-1.194187134,0
2.113237208,-1.695280719,0
3.171921746,-7.499088376,0
-0.708880877,-7.578449105,0
