-0.3816258988009723,-0.4637180161811466,1
-0.9039429377045082,-0.727895125882565,1
-0.07282098259371605,-0.5712436824871038,0
-0.14308045805942426,-0.684730612822999,0
-0.07506428582648217,-0.8440923806791539,0
-0.15220901926287034,-0.6014862456017325,0
-0.21216747380126588,-0.8125172366750338,0
-0.5188702503387935,-0.31015465632511474,0
-0.5934387424366998,-0.8157907804965715,1
-0.5716212403093898,-0.6001224694214192,1
-0.16454729550530667,-0.6281190759676163,0
-0.8300791716612087,-0.41339948008818495,0
-0.26432241848962257,-0.5947828905100903,0
-0.6639452912204209,-0.8838375995103295,1
-0.22383844573708678,-0.7108750074311943,0
-0.17638414456726714,-0.9102828257215826,0
-0.35544457708181854,-0.44495927097492416,1
-0.50534814363983,-0.4125580516866518,0
-0.08127730709282299,-0.8773587584851779,0
-0.3327470235746892,-0.976060282641788,0
-0.14743106799618355,-0.8674261005027977,0
-0.8937299604894093,-0.8778999313691256,1
-0.7190886531806456,-0.8088469241891824,1
-0.7260252902926851,-0.3086593209961661,0
-0.9155010524071481,-0.47448292861911523,0
-0.3289046599546185,-0.9246373537345243,0
-0.22410799703018236,-0.7841710284064163,0
-0.73141256921352,-0.32187240972384423,0
-0.8628282303236329,-0.7131929149119032,1
-0.4952317599211382,-0.4886549344785587,1
-0.3587826636365161,-0.946536688028384,0
-0.10342575680031885,-0.4013036342238888,1
-0.41975229375504086,-0.5328636912706742,0
-0.5391230385000408,-0.22737494837630678,0
-0.7785957490513169,-0.5674813547861788,1
-0.7171306215046236,-0.4433173715962214,0
-0.27573400208910703,-0.2677203205612064,1
-0.5936459856235595,-0.0949811071265847,0
-0.4121381502218099,-0.4739951022547213,1
-0.47892108860074256,-0.04563742447618191,1
-0.746790465630396,-0.6676166450599651,1
-0.5105951360282678,-0.5153882837880449,1
-0.9667243172995408,-0.42911203474454485,0
-0.6136340671419208,-0.9315722862144963,1
-0.7120285384165396,-0.6145746348552559,1
-0.9785934742712356,-0.17771627406317936,0
-0.5266929726388148,-0.4797466981405917,0
-0.5528292310509815,-0.3602925466431922,0
-0.7753985345226,-0.1415979174079126,0
-0.9856433757812066,-0.8521134979861885,1
-0.9477821523545624,-0.4499729846597622,0
-0.49423090947665305,-0.44297658304200205,1
-0.3936404434067833,-0.850485706078807,0
-0.7785766794901073,-0.6233605994216602,1
-0.39580808633509634,-0.793475182225446,0
-0.19641054020360071,-0.8018671930447615,0
-0.902163835341923,-0.049280639937728354,0
-0.31182713048130184,-0.8998283299468475,0
-0.062150071432324316,-0.36881662632701484,1
-0.9324801086509779,-0.8217181300638947,1
-0.40186684732103506,-0.7704420003320288,0
-0.4905370594779651,-0.7693819274283744,0
-0.7482535542599246,-0.6337059069150596,1
-0.8471028665648621,-0.20916597997289965,0
-0.9069424025597902,-0.34760152382057474,0
-0.8085191570850211,-0.8211527945091102,1
-0.72097112527542,-0.12206392632537555,0
-0.1947457157032756,-0.45020124974508924,1
-0.751680729334653,-0.3062978950036608,0
-0.28126046011418104,-0.1323229692126986,1
-0.5095643409031709,-0.7890668877532828,1
-0.11707724857503343,-0.8519958657567549,0
-0.09719938678023521,-0.7988963788713594,0
-0.3575710809797217,-0.12907923656952358,1
-0.08794739321363931,-0.4970796994311668,1
-0.38391184288544655,-0.5108107909154913,0
-0.6499241440939617,-0.28794373529280015,0
-0.6693797460088711,-0.1555839247857267,0
-0.19054395913181,-0.280779662243383,1
-0.1208043978682285,-0.1527075868061346,1
-0.5724309268942502,-0.7906482046326787,1
-0.4419867000471812,-0.9644100116631491,0
-0.22300160374361444,-0.173299684737109,1
-0.10528886880332189,-0.36936869131251604,1
-0.9098469014264619,-0.8974030628656976,1
-0.8746092513436194,-0.6495775089259805,1
-0.504220323654765,-0.16391150032759505,0
-0.9281637938955103,-0.33700778547597043,0
